Timestep,DHW Node 1,DHW Node 2,DHW Node 3,DHW Node 4,DHW Node 5,DHW Discharge Vol [L],DHW Discharge Energy [kWh],DHW Charge Energy [kWh],,SH Node 1,SH Node 2,SH Node 3,SH Node 4,SH Node 5,SH Discharge Vol [L],SH Discharge Energy [kWh],SH Charge Energy [kWh]
4162.0,49.994179317080494,49.88330232995629,48.54863750230666,40.32775077977586,18.95533330374009,60.81,2.4718420416666667,0.0,,54.66797028886276,51.94597533829216,48.37106853425092,44.16770841352551,39.398310677018564,129.3708333,1.5024984834091664,0.0
4163.0,49.914388156041426,49.826487114360525,48.45671918252681,40.13982629340675,19.31007349306988,2.19,0.08902045833333334,0.0,,54.55555776291504,51.79512043367514,48.210687663560876,44.02799721222589,39.30334946048101,11.5,0.13355972222222223,0.0
4164.0,49.814449378350616,49.591196656147815,47.600662208036056,38.322605753990516,18.139389447105295,35.33,1.4361154305555557,0.0,,53.71886534011861,50.562446620204774,46.82741941015982,42.76952974823404,38.481767684346,153.5291667,1.7830706832575,0.0
4165.0,49.73373970008393,49.5270713553053,47.492912831084325,38.13059206014819,18.523936146522683,2.67,0.10853179166666667,0.0,,53.03717459001587,49.63374558279291,45.84743667116604,41.92915923389157,37.98104976038251,106.0,1.2310722222222221,0.0
4166.0,49.62220513798821,49.26628944160507,46.714426529634146,36.7228158329239,17.77175002154544,29.02,1.1796226944444446,0.0,,52.414758016236604,48.8303605587085,45.03564639242409,41.262127793516015,37.60646614826381,86.76944444,1.007730686676778,0.0
4167.0,49.54323540829521,49.212278923256946,46.648305154531094,36.62440150619739,18.249098195101173,0.98,0.039835638888888886,0.0,,51.752188317610006,48.0124602066921,44.238915141270496,40.63088455344328,37.26936949573748,85.5,0.9929875,0.0
4168.0,49.43639410138657,49.004884726349104,46.12017128108329,35.77897381793444,17.976032772405368,18.22,0.7406176944444445,0.0,,51.224250274938186,47.38711507530806,43.64974770891829,40.179005430145835,37.03633195931881,62.02083333,0.7203030670909167,0.0
4169.0,49.35813602045048,48.952271088263245,46.059896226671796,35.69754761989591,18.45046243452035,0.78,0.03170591666666667,0.0,,51.078082186719094,47.22023036861544,43.49586918860332,40.062651652067615,36.971528722472975,11.5,0.13355972222222223,0.0
4170.0,49.27074038398608,48.84918208478702,45.856467121877216,35.40469003029599,18.668817954280712,6.0,0.24389166666666667,0.0,,50.83105498937632,46.93847320179236,43.237562994425254,39.868863225273685,36.87064152495073,23.8,0.27641055555555555,0.0
4171.0,49.194519462481544,48.804330146452365,45.818053281038374,35.3584261232503,19.14113920725082,0.0,0.0,0.0,,50.69413351144746,46.784706034293414,43.09752521423112,39.76394088702161,36.81245917408376,10.0,0.11613888888888889,0.0
4172.0,49.09975259141029,48.654736283622135,45.49144830131228,34.912719488264436,19.09880328650067,10.4,0.4227455555555556,0.0,,50.44310655853133,46.50363515117657,42.84373568429472,39.57595117437096,36.71688230437036,23.46111111,0.27247473764141666,0.0
4173.0,49.00231214590647,48.49725845531689,45.156821351105606,34.47224257295703,19.051604088920246,10.6,0.43087527777777773,0.0,,50.00451381886348,46.0200151284429,42.41384874030921,39.26299227631207,36.5674389541604,44.5,0.5168180555555555,0.0
4174.0,48.902387247700744,48.334094243328906,44.82040482061423,34.044785508081524,19.0097283397415,10.59,0.43046879166666663,0.0,,49.853841709484314,45.856121962723506,42.26844887281042,39.15660686195254,36.51060018583147,10.90972222,0.12670430167172225,0.0
4175.0,48.826482338690134,48.28560081587315,44.77256432092329,33.99245441765657,19.44531097937416,0.41,0.016665930555555555,0.0,,49.71026289042226,45.7007470743129,42.13107563483414,39.05626463007152,36.45684179583369,10.0,0.11613888888888889,0.0
4176.0,48.75059479549467,48.23570534347426,44.72112463958708,33.9364498196974,19.85148506825629,0.54,0.02195025,0.0,,49.55823320468573,45.537199058249676,41.98727934097005,38.951745736341856,36.401807547382354,10.81527778,0.1256074344393889,0.0
4177.0,48.675218591665974,48.18684249184203,44.67206588302125,33.88404492666117,20.240127116072376,0.46,0.018698361111111114,0.0,,49.412628662843396,45.38133991579807,41.850691241969535,38.852638616366704,36.34949403820513,10.0,0.11613888888888889,0.0
4178.0,48.5990656934718,48.13204681610219,44.60830820306396,33.815659503078514,20.58030527783465,0.98,0.039835638888888886,0.0,,49.03017782756509,44.98005524278006,41.508116811164456,38.61196945081933,36.241143210708884,34.90555556,0.4053892438787778,0.0
4179.0,48.525211659289944,48.088505444357615,44.5720100961854,33.77869798850668,20.95476155117064,0.02,0.0008129722222222222,0.0,,48.86159844876299,44.80367047532181,41.356557979970766,38.504135267803996,36.18657945822083,12.0,0.13936666666666667,0.0
4180.0,48.451662242649775,48.045289916584785,44.5363594518631,33.74259314880488,21.311374018414366,0.0,0.0,0.0,,48.702593854894836,44.63810850113847,41.21471037354087,38.40333374392703,36.13527208007234,10.88055556,0.1263655633232222,0.0
4181.0,48.37837638074307,48.002167356496685,44.500785501220896,33.70671388923418,21.649935648526398,0.0,0.0,0.0,,48.5561176328511,44.486100599435034,41.084627395822835,38.31081913371875,36.087566143711314,9.5,0.11033194444444445,0.0
4182.0,48.30535312915585,47.95913756409596,44.465288079271,33.67105880038808,21.971360130037258,0.0,0.0,0.0,,48.35166571186591,44.277106958791904,40.90888340830468,38.1883214901182,36.02943179067859,15.14305556,0.1758697647121111,0.0
4183.0,48.232591546858295,47.91620033981556,44.42986702138054,33.635626481665966,22.27651490283399,0.0,0.0,0.0,,47.46490921297484,43.40810995796441,40.21096018929481,37.72920497465975,35.85400241791535,80.0,0.9291111111111111,0.0
4184.0,48.15734358312233,47.85029575284159,44.33758367558422,33.54651440641807,22.43854975319445,2.0,0.08129722222222223,0.0,,47.29537131274396,43.24087586983501,40.0734730925782,37.63528690539576,35.807604682541935,10.9,0.1265913888888889,0.0
4185.0,48.08511237371198,47.807592675214366,44.30243734262139,33.51186023104055,22.720056547942622,0.0,0.0,0.0,,47.123347908438866,43.072353150967416,39.93573568263763,37.54164138727515,35.76185763714721,11.0,0.12775277777777777,0.0
4186.0,48.013139995411535,47.76498146286013,44.267366618435545,33.47742257216025,22.987314168109947,0.0,0.0,0.0,,46.951586790083425,42.90512771671422,39.79973398981269,37.449511068913814,35.717162065259906,10.85,0.12601069444444446,0.0
4187.0,47.941425520733546,47.72246191815317,44.23237134037283,33.443200076999545,23.241043871513387,0.0,0.0,0.0,,46.78239535537669,42.74129802083677,39.667027526212294,37.35983907594262,35.67378752923958,10.5,0.12194583333333334,0.0
4188.0,47.86925557439955,47.67116752723835,44.17554130357703,33.39056420627128,23.428893176415023,0.77,0.031299430555555556,0.0,,53.65305277058554,48.475477906666484,43.355660246957996,39.39736360308513,36.80337430302225,171.1722222,1.987975169495,8.5
4189.0,47.797867215517584,47.62620000545498,44.13420109226852,33.35145593691902,23.644192215519702,0.23,0.009349180555555557,0.0,,55.649932607973696,52.80706118165157,48.57291411110934,43.51477807188537,39.071656871559874,205.0,2.380847222222222,8.5
4190.0,47.70396689813531,47.3344489764834,43.50841553980987,32.8190360788019,22.446561829844,20.86,0.8479300277777778,0.0,,56.48978231585579,55.212093002290686,52.72935955544005,48.499601037430246,43.01339847875901,220.2291667,2.557717072146389,8.5
4191.0,49.50394303196079,47.450265351803814,45.69850742929172,45.07944889093833,21.579268436847272,24.14,0.9812574722222223,7.0,,55.76790241678817,53.729480411821974,50.503548545962424,46.14176197126837,40.76124923806024,267.0,3.1009083333333334,0.0
4192.0,51.0,51.0,49.641357007574435,49.0674958664151,20.971273595326,22.64,0.9202845555555557,7.0,,54.47163779013716,51.52433583600702,47.75784166182203,43.47088030394592,38.8342119423755,312.0041667,3.6235817249241666,0.0
4193.0,50.91743895453973,50.9089257182246,49.57376298399159,48.31153569390248,20.799365031889113,9.36,0.380471,0.0,,52.41880372032547,48.651363795591884,44.708265133303215,40.89190389042429,37.36016996233876,338.5,3.9313013888888886,0.0
4194.0,50.81544387070902,50.62231985422959,49.163921363925404,44.72811098362028,18.462473457966503,53.35,2.168603402777778,0.0,,50.79813157966419,46.71494114143902,42.904849240538226,39.54833393083389,36.70590004887729,201.4972222,2.3401663500505556,0.0
4195.0,50.727230774353046,50.536351404335825,49.02527699290536,44.147932711627064,18.608044962331203,7.65,0.31096187500000005,0.0,,55.1328858703625,51.750168135556464,47.52439597891348,43.05900934211769,39.04120194277233,148.0,1.7188555555555556,8.5
4196.0,50.64392381584908,50.47616395559227,48.949526936524876,43.90535453612529,18.977434053553427,2.34,0.09511775,0.0,,56.51035725780486,55.26193080918308,52.82359258999044,48.71351691037456,43.40783568926573,110.8319444,1.2871898876011112,8.5
4197.0,50.56163357533138,50.41943312618264,48.88214317210976,43.70783974454172,19.35572968901454,1.66,0.06747669444444444,0.0,,56.23207972799531,54.69992790765387,51.964774001101034,47.807350815980726,42.41544260288256,102.5,1.190423611111111,0.0
4198.0,50.48078690658759,50.37120317509944,48.83722032602196,43.60969842669358,19.793281176520885,0.0,0.0,0.0,,56.02863262120337,54.32995978629507,51.45165498389831,47.27531431610513,41.89929401460951,56.65277778,0.6579590663838334,0.0
4199.0,50.4002299413276,50.32307697901169,48.79239412049852,43.51217028789652,20.208684894772986,0.0,0.0,0.0,,55.6616083682688,53.65812155679504,50.53840752044047,46.32467384951809,41.03945206637087,105.5,1.2252652777777777,0.0
4200.0,50.31970981249786,50.270658372162146,48.73546588313029,43.367130287260814,20.556487017445903,0.87,0.035364291666666665,0.0,,55.44522869106444,53.30134507214725,50.08971369164147,45.876623628820376,40.6717060532909,46.84583333,0.5440623032020278,0.0
4201.0,50.23953936895768,50.217018181200956,48.67474188713659,43.20992534202903,20.870812410551522,1.13,0.04593293055555555,0.0,,55.225334187856575,52.948917083180106,49.65722797191991,45.451171124777616,40.3370156861037,44.5,0.5168180555555555,0.0
4202.0,50.15973373140579,50.159525524358436,48.602627697201925,43.014108067420885,21.123831889593596,1.9,0.0772323611111111,0.0,,54.989357879969916,52.57880052557673,49.21181783897041,45.01880911470724,40.00963848293537,45.72361111,0.5310289390303056,0.0
4203.0,50.09884770508126,50.09281188121508,48.556826432086446,42.91510327269671,21.466060924408573,0.1,0.004064861111111111,0.0,,54.74858547964036,52.210788984838175,48.77839840561703,44.60495660456885,39.7078067385974,44.0,0.5110111111111111,0.0
4204.0,50.032623362007584,50.032313133433306,48.51260342574794,42.821914908489454,21.796792687639947,0.0,0.0,0.0,,54.50408999948701,51.84611973256498,48.3575139386098,44.20968766593714,39.42929215206619,42.28472222,0.4910900655606111,0.0
4205.0,49.97228943389942,49.96628817669677,48.46847555443893,42.72930877767775,22.110783630679293,0.0,0.0,0.0,,54.390378454854066,51.69312845278474,48.19336664256171,44.0648599833566,39.33051013863409,12.0,0.13936666666666667,0.0
4206.0,49.890095690895144,49.80617179331798,48.08020620706299,41.57499619416912,21.104686498625252,21.57,0.8767905416666667,0.0,,54.11592914021213,51.29461211656838,47.74366658058412,43.65036030831681,39.05098192889534,45.45,0.5278512500000001,0.0
4207.0,49.811518966011676,49.75681338943168,48.029605066871646,41.469286928466026,21.42871943843486,0.43,0.017478902777777777,0.0,,53.410964446947965,50.28062121814868,46.615075979437385,42.62717283893155,38.39810642376562,124.0,1.440122222222222,0.0
4208.0,49.73261655528835,49.69042707553601,47.926986419512794,41.22277072009582,21.55883865024249,3.41,0.1386117638888889,0.0,,53.094001017127134,49.85543920556981,46.166703098330416,42.241343832064096,38.16532190723398,44.84722222,0.520850655838389,0.0
4209.0,49.6543359869012,49.62861373607711,47.83800142622152,41.01916654817211,21.72910462923227,2.59,0.10527990277777778,0.0,,52.261324969154835,48.76055102544732,45.035530389322844,41.29034809785787,37.62422116207598,123.5,1.434315277777778,0.0
4210.0,49.57626436548968,49.55497406571527,47.71287253468297,40.729614280827136,21.77071202298953,4.54,0.1845446944444445,0.0,,51.33086847274947,47.611749577068494,43.910688760361516,40.39603771638317,37.151527180872606,123.3430556,1.4324925429544444,0.0
4211.0,49.49737831863672,49.44333218856809,47.47429387287616,40.17765996664971,21.4562627761261,10.46,0.4251844722222222,0.0,,50.0112408797596,46.09206530021317,42.50964809841487,39.34870219767844,36.64013275933458,157.5,1.8291875000000002,0.0
4212.0,49.413873807863,49.2802558105412,47.09182790722345,39.33115377117933,20.790111545691538,17.25,0.7011885416666667,0.0,,55.107509525557056,51.71493054957029,47.54161017690072,43.173624373265724,39.18537042980956,82.375,0.9566940972222222,8.5
4213.0,49.336172109767475,49.221806419478035,47.01480131008707,39.18338125798117,21.05641116464222,1.75,0.07113506944444445,0.0,,56.54560995259123,55.368874324265654,53.0271051877965,49.008955137698685,43.73522966181451,88.0,1.0220222222222222,8.5
4214.0,49.24767250426977,49.03889518636427,46.59210649237314,38.33199026014668,20.399560182767654,18.08,0.7349268888888888,0.0,,56.42479052985648,55.15663246474716,52.721160377251735,48.69608143821823,43.38314586552604,31.75138889,0.36875710263636113,0.0
4215.0,49.16890673541096,48.969943780676246,46.488224996622485,38.1432535230498,20.625819794694348,2.92,0.11869394444444445,0.0,,56.34081960478592,55.032607827441964,52.56663985076644,48.54879512178542,43.23676411010166,11.5,0.13355972222222223,0.0
4216.0,49.07066935409708,48.74882309187845,45.986146716410744,37.22031201376726,19.90029792771059,20.58,0.8365484166666666,0.0,,56.14589368045897,54.66514849908033,52.027936849718856,47.977508707399586,42.61919606063802,62.11944444,0.7214483255656667,0.0
4217.0,48.99179519717746,48.682053855046874,45.89133838023644,37.06339601609999,20.18491227285161,2.42,0.09836963888888889,0.0,,56.06045543321092,54.54177758399347,51.8803418747151,47.83749517679714,42.491252500201426,10.5,0.12194583333333334,0.0
4218.0,48.90051937113423,48.53418168249187,45.59433681566479,36.56562916461458,20.005275800660076,11.0,0.4471347222222222,0.0,,55.87080224449198,54.20477173564263,51.41549950608483,47.34889137185787,42.00963212470632,51.53333333,0.5985024073686944,0.0
4219.0,48.82562508830096,48.49000739081798,45.55648688434922,36.51211180334243,20.409948877713045,0.0,0.0,0.0,,55.78088396886053,54.075595552590144,51.26345230402386,47.20452314562063,41.88445275809321,11.0,0.12775277777777777,0.0
4220.0,48.718598934769986,48.25473278277965,45.05764902197269,35.72619659559985,19.792262515341246,19.08,0.7755755,0.0,,55.664609070213835,53.895717197015166,51.0397023291725,46.98214261955742,41.685937511691364,20.14861111,0.23400373069697225,0.0
4221.0,48.62319527854548,48.10485352925593,44.775278182818695,35.30273924098237,19.707117518668593,9.92,0.40323422222222227,0.0,,55.575706401350466,53.77053666797835,50.89537687666155,46.846586589917564,41.57241889397339,10.0,0.11613888888888889,0.0
4222.0,48.520398437115695,47.92732042575393,44.437389735335664,34.812651666994924,19.52899319349532,12.0,0.48778333333333335,0.0,,55.47777133308916,53.6289650159265,50.72876452835387,46.687007311838045,41.43767422650749,12.82916667,0.14899651624241664,0.0
4223.0,48.44686626802887,47.88445164829896,44.40202869393873,34.77008676796917,19.957774512856894,0.0,0.0,0.0,,55.38904607715615,53.50563986199404,50.58841226764302,46.556056326038025,41.33054815068308,9.5,0.11033194444444445,0.0
4224.0,48.37359759187116,47.841675092579855,44.36674372321172,34.72778781100499,20.36485198708729,0.0,0.0,0.0,,55.2703573304961,53.32782700003848,50.3738829024808,46.34538366784376,41.152770821410485,18.85555556,0.21898632721211111,0.0
4225.0,48.30059146445003,47.798990560203976,44.3315346595071,34.685753134517775,20.75132421090651,0.0,0.0,0.0,,54.881491569344874,52.67421971822898,49.52951318249132,45.46961213071251,40.41506008700624,97.0,1.1265472222222224,0.0
4226.0,48.226311679374895,47.74827826315162,44.27832772458602,34.62056580075572,21.078263539326944,0.71,0.028860513888888887,0.0,,54.78268774374164,52.53883470989883,49.37911081662461,45.331346885703944,40.31124863992646,10.61388889,0.12326852624747223,0.0
4227.0,48.14905811540463,47.67952026201525,44.184919087888105,34.50569712337832,21.296358099321516,2.29,0.09308531944444445,0.0,,54.68358150794963,52.4037116904647,49.229676974621604,45.194373784803645,40.20931138576777,10.5,0.12194583333333334,0.0
4228.0,48.07685659588627,47.6371845662715,44.15010117561082,34.46505005162353,21.635679797952825,0.0,0.0,0.0,,54.58315957135473,52.267158297973765,49.079050568058726,45.05647423271665,40.10748136799077,10.65,0.12368791666666666,0.0
4229.0,48.00491380108799,47.59493994546811,44.11535816559339,34.42465693949995,21.957825875202804,0.0,0.0,0.0,,54.48258431639078,52.13111840495299,48.92969546787734,44.92019162222715,40.007726834420644,10.5,0.12194583333333334,0.0
4230.0,47.93322880390353,47.552786203679524,44.080689896701855,34.38451620028825,22.263665718355043,0.0,0.0,0.0,,54.37950463119727,51.99175946091727,48.77681043132507,44.780634801641845,39.90629095543308,10.93333333,0.12697851847980557,0.0
4231.0,47.86180068054877,47.51072314540166,44.04609620814887,34.34462625718283,22.55402470846872,0.0,0.0,0.0,,54.27326518415663,51.84811992129536,48.6192773336671,44.63673088834855,39.80244942187099,11.5,0.13355972222222223,0.0
4232.0,47.79062851054991,47.46875057555103,44.01157693949301,34.30498554322979,22.829686447864365,0.0,0.0,0.0,,54.162240686826266,51.69774049829301,48.45417522808556,44.485618045644934,39.694198421805524,12.41666667,0.14420578707575002,0.0
4233.0,47.71971137673152,47.426868299463834,43.97713193063797,34.26559250126544,23.09139487485978,0.0,0.0,0.0,,54.05634660738877,51.55636284135829,48.300824943720706,44.34678673331313,39.59591604573488,11.0,0.12775277777777777,0.0
4234.0,47.64904836520466,47.38507612289499,43.94276102183189,34.226445583855146,23.33985627146337,0.0,0.0,0.0,,53.944849776969264,51.40707623713377,48.138556816109464,44.19945769218137,39.492335934008935,12.07777778,0.1402699691616111,0.0
4235.0,47.57863856535538,47.34337385201737,43.90846405366655,34.18754325323253,23.575741169442935,0.0,0.0,0.0,,53.84401986655226,51.27507812335353,47.99777345530164,44.07393580210638,39.4051764374001,9.5,0.11033194444444445,0.0
4236.0,47.50848106983262,47.30176129342074,43.87424086707665,34.14888398123903,23.79968615991405,0.0,0.0,0.0,,53.20565412128626,50.34411847488636,46.92340118569046,43.046839631369785,38.707409272100286,120.4569444,1.3989735681566668,0.0
4237.0,47.438574974536756,47.26023825411101,43.84009130333913,34.11046624926391,24.012295611331535,0.0,0.0,0.0,,52.44127980221355,49.29243797056765,45.77107211115331,42.008542925924154,38.06445868374381,127.5,1.4807708333333331,0.0
4238.0,48.897346033780934,46.82207184142117,45.448584823187254,44.61942797362124,19.99078357367062,74.63,3.0336058472222223,7.0,,51.199544992878614,47.69828843225711,44.13209126209568,40.6340597597085,37.29598364206029,182.8291667,2.123357627701944,0.0
4239.0,51.0,51.0,50.912520954770535,44.781455887473285,19.143085894316407,35.37,1.437741375,7.0,,49.87247444700468,46.13669962396214,42.650531843939156,39.49446015499821,36.722949215715566,166.0,1.9279055555555558,0.0
4240.0,50.91980213099667,50.884031737377356,49.98672170982873,41.813566934845,17.51317042178186,47.59,1.934467402777778,0.0,,47.96593654357076,44.09603933006374,40.87406384419366,38.242039042136774,36.154544574758155,206.1527778,2.394235455505,0.0
4241.0,50.83740370552452,50.827535395705546,49.88714457367803,41.58859941235854,17.94812053251875,2.41,0.0979631527777778,0.0,,53.73819299643782,48.66500412193237,43.62173915454574,39.68791297642122,37.04269136616716,284.0,3.2983444444444445,8.5
4242.0,50.7599146877188,50.75896048893659,49.73663664662704,41.24182567093657,18.261426448644738,4.68,0.1902355,0.0,,55.796252081978146,53.18218130087579,49.140621676710595,44.11734133419162,39.53136819910465,172.6861111,2.005557306969722,8.5
4243.0,50.687958326394174,50.685399584034315,49.59227723738543,40.92403515361371,18.566983609158953,4.32,0.175602,0.0,,56.5872167954806,55.51931986562172,53.33594128991789,49.36903421314957,43.86651586678826,198.5,2.3053569444444446,8.5
4244.0,50.621427095954225,50.61820142363045,49.52289386889466,40.79031198934901,18.999237320639445,1.0,0.040648611111111115,0.0,,56.44800975990032,55.25930391223935,52.93289230978662,48.92970197631084,43.376786686379,45.19305556,0.5248671258232223,0.0
4245.0,50.556581560204094,50.55331915738741,49.476592603709975,40.71039914998103,19.454833566171107,0.0,0.0,0.0,,56.20017738050183,54.762899637206374,52.16091056155429,48.06749146063109,42.47057307190609,93.0,1.0800916666666667,0.0
4246.0,50.49187605586663,50.48866885670119,49.43039094442266,40.63098559959844,19.887368661627285,0.0,0.0,0.0,,56.07764597286274,54.55926556028157,51.88675770645734,47.78098749549791,42.20450518037747,26.69861111,0.3100747029191945,0.0
4247.0,50.427401885131,50.42415816582514,49.38428867675488,40.55206821868384,20.298009905132187,0.0,0.0,0.0,,55.99157873983562,54.435161082851714,51.73797088886598,47.63734155197072,42.081758395509276,10.5,0.12194583333333334,0.0
4248.0,50.36306694385973,50.35987811205838,49.338285586889775,40.47364390721036,20.687865509078964,0.0,0.0,0.0,,55.87591732333816,54.25105240090751,51.499699048031296,47.39322128757091,41.86552232334374,21.90277778,0.2543764274949445,0.0
4249.0,50.2989620113619,50.29573686856797,49.29238146147045,40.39570958451985,21.057987590902687,0.0,0.0,0.0,,55.78936707928722,54.127934599121716,51.35458324365053,47.25437383101506,41.75052188889986,10.0,0.11613888888888889,0.0
4250.0,50.231712134435384,50.22962527704291,49.20797103368102,40.24298886914286,21.314689924568704,1.64,0.06666372222222222,0.0,,55.544099670548874,53.6950287871553,50.761932811292006,46.62052593283397,41.19589712939307,66.1625,0.7684039236111111,0.0
4251.0,50.16422115253817,50.16154500854831,49.1063365110633,40.06042541394616,21.513982157125493,2.36,0.09593072222222222,0.0,,55.26390997119995,53.21517820441173,50.12746018762879,45.95665999737244,40.65166130173084,70.0,0.8129722222222223,0.0
4252.0,50.084175584186006,50.06035764759113,48.724682234782705,39.370508479120154,21.028987711635494,13.9,0.5650156944444444,0.0,,55.13455908620804,53.02130741631228,49.89488687823414,45.73013454446093,40.478787773835165,20.38194444,0.2367136380656667,0.0
4253.0,50.01126849640842,50.00622576894398,48.677627750307515,39.29511637418414,21.376065552258765,0.1,0.004064861111111111,0.0,,55.03624098797639,52.88424609090699,49.73965436779748,45.5859100173943,40.372388468962306,11.0,0.12775277777777777,0.0
4254.0,49.946273140482774,49.94499760570942,48.63314486934882,39.22454539661892,21.71135265764583,0.0,0.0,0.0,,54.9381753722453,52.748449654973946,49.58680838265749,45.44455535650738,40.26906796854453,10.71388889,0.12442991513636109,0.0
4255.0,49.88521178410368,49.880197935921956,48.588757682476604,39.15441534083878,22.029668362738136,0.0,0.0,0.0,,54.842006443677924,52.61670358929935,49.439925795746454,45.309755692629324,40.17153637320005,10.0,0.11613888888888889,0.0
4256.0,49.81591176066895,49.81551155251516,48.49532374792992,39.00458630571744,22.208557904130572,1.97,0.08007776388888889,0.0,,54.555912072099204,52.16620759588898,48.885567874550794,44.758366641512104,39.76777773291744,58.63194444,0.6809448880656667,0.0
4257.0,49.75600028183134,49.75017718994038,48.45048123286881,38.93463472772438,22.499793588164025,0.03,0.0012194583333333332,0.0,,54.14771478108214,51.53524447258316,48.126086836134796,44.02004888129788,39.254653710770974,82.0,0.952338888888889,0.0
4258.0,49.68472213994173,49.6824357896551,48.324418011726706,38.738878421881566,22.56698129573101,3.26,0.1325144722222222,0.0,,53.85009715858605,51.099091406512485,47.62394343098964,43.5516880186694,38.94595220210441,51.20138889,0.59464724152525,0.0
4259.0,49.60679263497737,49.59459724027466,48.058420470327974,38.33434956817458,22.279279389950023,8.74,0.3552688611111111,0.0,,53.36628165500454,50.40069475577396,46.834344493511274,42.83041143918875,38.49210743663693,84.0,0.9755666666666667,0.0
4260.0,49.52464103820875,49.41942191252824,47.42583392610789,37.39341826896482,21.18170809575493,22.69,0.9223169861111111,0.0,,53.2400314703541,50.23698944256648,46.66378692734374,42.685411133858416,38.40197174115322,12.68472222,0.14731895444950002,0.0
4261.0,49.44651091185314,49.358032210271155,47.32280497578543,37.24587641999756,21.39221259661175,2.31,0.09389829166666668,0.0,,53.12194103822624,50.08591417049988,46.508113495714035,42.55429044784043,38.32081655867714,11.0,0.12775277777777777,0.0
4262.0,49.3607864891527,49.19162948438483,46.829420059809415,36.54892662551785,20.756331083856793,16.86,0.6853355833333333,0.0,,52.976022222893064,49.896609155506006,46.3111395889963,42.386956195463355,38.219155855886946,15.75277778,0.18295101082827778,0.0
4263.0,49.2834415775007,49.137136358104726,46.757969591049864,36.452853066460975,21.058838426216848,1.14,0.04633941666666666,0.0,,52.858670241225106,49.74844774267928,46.16023951589521,42.261126535520354,38.142408063232814,10.5,0.12194583333333334,0.0
4264.0,49.15357524225996,48.68603833269776,45.467188277528294,34.715670782163,19.02769624988336,45.21,1.8377237083333333,0.0,,52.551657359178954,49.34177512571437,45.73205731471031,41.89431627178766,37.930379497647145,42.25416667,0.4907351967979721,0.0
4265.0,48.93637553988555,48.04368632317712,43.96460115642992,32.77177244239703,17.305272745197353,50.79,2.0645429583333335,0.0,,51.87248095140026,48.45639806397587,44.81634202734909,41.12723157394022,37.50974781158903,98.0,1.1381611111111112,0.0
4266.0,48.811765265741656,47.83376222083263,43.56958643986047,32.29750215769075,17.384358715435766,12.18,0.49510008333333333,0.0,,51.40377754030823,47.87343525704366,44.23773461313482,40.66292873983798,37.26472811095104,59.70694444,0.6934298186212222,0.0
4267.0,48.73369994007159,47.77956180624946,43.511713132567266,32.241821712685145,17.889503296253086,0.82,0.03333186111111111,0.0,,51.28367401795104,47.73210703505885,44.10295394202199,40.558047710902166,37.20465665682882,9.0,0.10452499999999999,0.0
4268.0,49.226103351331666,47.37759589210171,45.827370717405856,45.12996185078617,17.774180051765622,29.78,1.210515638888889,7.0,,51.150520334661174,47.57550737514453,43.953835665851265,40.44218915244525,37.13962529683254,10.67916667,0.12402665513130558,0.0
4269.0,51.0,51.0,50.52070018015461,48.75072996200661,18.77456898586854,0.22,0.008942694444444444,7.0,,51.02141664231056,47.424651589305824,43.81093760589956,40.33158619064168,37.077645178109364,10.0,0.11613888888888889,0.0
4270.0,50.9174719366111,50.91332154075893,50.334033947285626,47.06705523366948,18.26725602401154,22.0,0.8942694444444445,0.0,,50.88896667710263,47.27055007451464,43.66553529609162,40.21939642282359,37.015382371833425,10.32361111,0.1198972723636389,0.0
4271.0,50.85089766728017,50.84847267479864,50.28598771174054,46.94792580794653,18.759903344260216,0.0,0.0,0.0,,50.75420058842778,47.11450469377289,43.5189220437817,40.10665812018961,36.95335266789409,10.5,0.12194583333333334,0.0
4272.0,50.785225694047384,50.78143150680171,50.23000345744244,46.7693333314886,19.186027899192695,0.9,0.036583750000000005,0.0,,50.61686513230164,46.956266249115174,43.370893783815475,39.99323932858598,36.891508387249,10.70138889,0.12428474152525,0.0
4273.0,50.71925873511645,50.71655171134234,50.18126024580869,46.645515264547285,19.627325062872096,0.1,0.004064861111111111,0.0,,50.476125538835326,46.79491525008596,43.220624797506964,39.87853931471081,36.829592698613226,11.0,0.12775277777777777,0.0
4274.0,50.654663907455884,50.65085624787939,50.13354266568088,46.52901958660685,20.051129067299367,0.0,0.0,0.0,,50.33840748335238,46.637973641130834,43.075167530279,39.76793382155875,36.770031151984035,10.48333333,0.12175226847980555,0.0
4275.0,50.58914742133113,50.58645590045809,50.08592773830715,46.413251764281355,20.45348116591191,0.0,0.0,0.0,,50.19952354604076,46.48053795855032,42.9299087307829,39.65789505567266,36.711211986121235,10.5,0.12194583333333334,0.0
4276.0,50.52492252290061,50.52113666947527,50.038415242855116,46.29820724998753,20.835467200887418,0.0,0.0,0.0,,50.057412343052334,46.32027777586908,42.78271692557043,39.546836849281,36.65244594611088,10.76527778,0.12502673999494446,0.0
4277.0,50.45978124426761,50.45710513751179,49.991004958967416,46.18388152455504,21.198118051770212,0.0,0.0,0.0,,49.9122382521781,46.15745021006826,42.63387410654019,39.43500516126135,36.59385973773047,11.0,0.12775277777777777,0.0
