Timestep,Combined Electrical Input [kWh],DHW Electrical Input [kWh],SH Electrical Input [kWh],Combined Thermal Charge [kWhth],DHW Thermal Charge [kWhth],SH Thermal Charge [kWhth],DHW SOC [kWhth],SH SOC [kWhth],PV Generation [kWh],Net Wind Generation [kWh],PV Used [kWh],Wind Used [kWh],Grid Used [kWh],Electricity Cost [£],PV Cost [£],Wind Cost [£],Grid Cost [£]
162.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.80459068541993,11.388733876036584,0.0,0.0,0.0,0.0,3.695652173913044,1.333021739130435,0.0,0.0,1.333021739130435
163.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.70800611662468,19.12078349499445,0.0,0.0,0.0,0.0,3.695652173913044,1.333021739130435,0.0,0.0,1.333021739130435
164.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53593355261123,18.302713055118616,0.04617375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46436824983476,17.262122609989852,0.082300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.0,0.0,0.0,0.0,0.0,0.0,0.0,20.369915170170053,16.33763554947559,0.116422083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28199195712595,15.228250671761666,0.106349998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,2.6415094339622645,2.6415094339622645,0.0,7.0,7.0,0.0,27.683192230969578,11.0877654268662,0.133737917,0.0,0.133737917,0.0,2.5077715169622645,0.795214348028734,0.0,0.0,0.795214348028734
169.0,0.0,0.0,0.0,0.0,0.0,0.0,27.625182142475794,10.653740431353786,0.085050003,4.809396560000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,0.0,0.0,0.0,0.0,0.0,0.0,27.51121688699727,10.072669986442584,0.147526251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,0.0,0.0,0.0,0.0,0.0,0.0,27.405614201762216,9.175314770095556,0.156699997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,27.267243070782186,17.34862404330238,0.246750416,0.0,0.246750416,0.0,3.448901757913044,1.0936467474342262,0.0,0.0,1.0936467474342262
173.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,27.15091041661393,26.182970956811317,0.210800003,0.0,0.210800003,0.0,3.484852170913044,1.1050466233965262,0.0,0.0,1.1050466233965262
174.0,0.0,0.0,0.0,0.0,0.0,0.0,27.10113373136281,25.22026385801226,0.024205417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,0.0,0.0,0.0,0.0,0.0,0.0,27.051564151361514,24.99353873660004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79850430676295,24.16839752279801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,0.0,0.0,0.0,0.0,0.0,0.0,20.733310388395,23.580959898901025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,0.0,0.0,0.0,0.0,0.0,0.0,20.690272487326414,22.484641813647187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.0,0.0,0.0,0.0,0.0,0.0,0.0,20.654776784014743,22.13203151190604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,0.0,0.0,0.0,0.0,0.0,0.0,20.539564001333826,17.489039130646365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,0.0,0.0,0.0,0.0,0.0,0.0,20.472420809433657,16.83773352284216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,0.0,0.0,0.0,0.0,0.0,0.0,20.361359259559975,15.649458460230063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.0,0.0,0.0,0.0,0.0,0.0,0.0,20.299331232542126,10.825014352266258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,0.0,0.0,0.0,0.0,0.0,0.0,19.905907332817623,10.239135520963998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,0.0,0.0,0.0,0.0,0.0,0.0,13.523927991832963,9.651336774094945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461575078443833,9.333576436118264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,0.0,0.0,0.0,0.0,0.0,0.0,13.440825049027396,9.183968658513258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.0,0.0,0.0,0.0,0.0,0.0,0.0,13.368925726300516,8.950310885577846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33677607707919,8.794343292802353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,0.0,0.0,0.0,0.0,0.0,0.0,13.303974837210331,8.60060304397363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.0,0.0,0.0,0.0,0.0,0.0,0.0,13.273029493825376,8.45514987673243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25281103859329,4.859901025981868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,0.0,0.0,0.0,0.0,0.0,0.0,13.232654544057986,4.782609130419166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,0.0,0.0,0.0,0.0,0.0,0.0,13.209310184692585,4.718009253174401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,0.0,0.0,0.0,0.0,0.0,0.0,13.18928516177817,4.640603877855543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,0.0,0.0,0.0,0.0,0.0,0.0,13.169321481494572,4.576077067604933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.0,0.0,0.0,0.0,0.0,0.0,0.0,13.149418946432581,4.498658669220835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,0.0,0.0,0.0,0.0,0.0,0.0,13.129577359842184,4.420245741239541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,2.6415094339622645,2.6415094339622645,0.0,7.0,7.0,0.0,25.879226084013244,4.344634549191084,0.0,0.0,0.0,0.0,2.6415094339622645,0.837622641509434,0.0,0.0,0.837622641509434
200.0,2.6415094339622645,2.6415094339622645,0.0,7.0,7.0,0.0,28.14457626987448,4.2710230779366505,0.0,0.0,0.0,0.0,2.6415094339622645,0.837622641509434,0.0,0.0,0.837622641509434
201.0,0.0,0.0,0.0,0.0,0.0,0.0,28.090510565228378,4.193642608649192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.0,0.0,0.0,0.0,0.0,0.0,0.0,28.036667146359314,4.10746561967583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.0,0.0,0.0,0.0,0.0,0.0,0.0,27.983046771677742,4.026127568527403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,0.0,0.0,0.0,0.0,0.0,0.0,27.92964867291317,3.7326276226947357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,27.87646959738139,11.264204370473784,0.0,0.0,0.0,0.0,3.695652173913044,1.1718913043478263,0.0,0.0,1.1718913043478263
206.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,27.823510306987206,18.2607347277413,0.0,0.0,0.0,0.0,3.695652173913044,1.333021739130435,0.0,0.0,1.333021739130435
207.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,27.770770048903902,25.887361253740522,0.0,0.0,0.0,0.0,3.695652173913044,1.333021739130435,0.0,0.0,1.333021739130435
208.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7086461574589,23.546603520420195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65484396810568,17.907948788851982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,0.0,0.0,0.0,0.0,0.0,27.274080693931825,15.61393875567605,0.006404583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.0,0.0,0.0,0.0,0.0,0.0,0.0,27.211487939168357,9.614065993763244,0.041700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,27.07155086029145,16.912927691960157,0.133544583,0.0,0.133544583,0.0,3.562107590913044,1.284852208042335,0.0,0.0,1.284852208042335
213.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.939120047779948,25.037774744979583,0.140350006,0.0,0.140350006,0.0,3.555302167913044,1.282397491966235,0.0,0.0,1.282397491966235
214.0,0.0,0.0,0.0,0.0,0.0,0.0,20.827833835461348,23.97165794316777,0.065042083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76226967857926,22.891337496974405,0.042200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.0,0.0,0.0,0.0,0.0,0.0,0.0,20.648566467609612,21.785043947559608,0.105521666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59157362989387,17.653714972409666,0.07675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,0.0,0.0,0.0,0.0,0.0,0.0,20.504486575442392,16.562016033840095,0.077627083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47118723439492,15.621458436413143,0.089900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.40228502118235,14.702344427975238,0.009992917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3707896204749,14.481975769430694,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222.0,0.0,0.0,0.0,0.0,0.0,0.0,20.331917315562766,9.94934775815888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223.0,0.0,0.0,0.0,0.0,0.0,0.0,20.298504571508158,9.356506479642643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.26437835036706,16.631202031132272,0.0,0.0,0.0,0.0,3.695652173913044,1.1718913043478263,0.0,0.0,1.1718913043478263
225.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.216533962916806,23.655671760275535,0.0,0.0,0.0,0.0,3.695652173913044,1.1718913043478263,0.0,0.0,1.1718913043478263
226.0,0.0,0.0,0.0,0.0,0.0,0.0,20.147733356679915,18.38127110770571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227.0,0.0,0.0,0.0,0.0,0.0,0.0,20.119338758386498,17.09455219243941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031529225806235,15.984644994248306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96220944312392,14.72821702294796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,0.0,0.0,0.0,0.0,0.0,0.0,19.87628195268507,10.510441677474743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82184120237773,9.975263744116734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76215899526741,9.166721092545496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233.0,0.0,0.0,0.0,0.0,0.0,0.0,19.731698639508075,8.494631840806715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234.0,0.0,0.0,0.0,0.0,0.0,0.0,19.698436381234963,4.75404505933646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235.0,0.0,0.0,0.0,0.0,0.0,0.0,19.671158819133257,4.675487310697293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52942384002969,4.4779904749719215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.0,0.0,0.0,0.0,0.0,0.0,0.0,13.305410839606507,4.249279315981739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238.0,0.0,0.0,0.0,0.0,0.0,0.0,13.285203375197192,4.0395880722000825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2650575588368,3.9529318091332497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244973192771068,3.790731019048122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.0,0.0,0.0,0.0,0.0,0.0,0.0,13.224950079904536,3.7010963188167603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.0,0.0,0.0,0.0,0.0,0.0,0.0,13.20498802379831,3.511556069335229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,13.185086828667815,11.264614912125431,0.0,0.0,0.0,0.0,3.695652173913044,1.1718913043478263,0.0,0.0,1.1718913043478263
244.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,13.162728124869798,22.779881212093862,0.0,0.0,0.0,0.0,3.695652173913044,1.1718913043478263,0.0,0.0,1.1718913043478263
245.0,0.0,0.0,0.0,0.0,0.0,0.0,13.141773661487612,19.08645735786588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.0,0.0,0.0,0.0,0.0,0.0,0.0,13.120230813394063,18.79078505140691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.0,0.0,0.0,0.0,0.0,0.0,0.0,13.100583300958949,18.598066179546965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248.0,0.0,0.0,0.0,0.0,0.0,0.0,13.080995652963576,18.292700637090945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06146497180637,18.097048211172535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,0.0,0.0,0.0,0.0,0.0,0.0,13.027216703302235,17.7019533697606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0025236168664,17.502872735663853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.0,0.0,0.0,0.0,0.0,0.0,0.0,12.98321429846616,17.12482232729669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253.0,0.0,0.0,0.0,0.0,0.0,0.0,12.963963812464355,16.38601345761787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254.0,0.0,0.0,0.0,0.0,0.0,0.0,12.944768359756797,15.743597954553328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92562803592228,15.115831945398492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.0,0.0,0.0,0.0,0.0,0.0,0.0,12.894828880432819,10.432568590729858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257.0,0.0,0.0,0.0,0.0,0.0,0.0,12.866783716111822,9.83827937563074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258.0,2.6415094339622645,2.6415094339622645,0.0,7.0,7.0,0.0,25.71374136811431,8.544085922552702,0.015980417,0.0,0.015980417,0.0,2.6255290169622643,0.9470283164182888,0.0,0.0,0.9470283164182888
259.0,2.6415094339622645,2.6415094339622645,0.0,7.0,7.0,0.0,28.011121442800604,4.158941810208877,0.035349998,0.0,0.035349998,0.0,2.6061594359622644,0.9400417085515889,0.0,0.0,0.9400417085515889
260.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,27.609911505016967,11.166855590072378,0.135292639,0.0,0.135292639,0.0,3.5603595349130437,1.2842216842431349,0.0,0.0,1.2842216842431349
261.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,27.464544785470764,18.33619682390367,0.080900002,0.0,0.080900002,0.0,3.614752171913044,1.303841108409035,0.0,0.0,1.303841108409035
262.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,27.37828417090222,26.139096355748393,0.48224861,0.0,0.48224861,0.0,3.213403563913044,1.159074665503435,0.0,0.0,1.159074665503435
263.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32649183172182,24.74030717652709,0.822200012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264.0,0.0,0.0,0.0,0.0,0.0,0.0,21.181513990593736,23.65784738608982,1.172502641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265.0,0.0,0.0,0.0,0.0,0.0,0.0,21.148129379030156,22.136530022019674,1.40475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266.0,0.0,0.0,0.0,0.0,0.0,0.0,21.064731677973626,18.007817931932145,1.191324297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267.0,0.0,0.0,0.0,0.0,0.0,0.0,20.945897204630054,17.60221608829065,1.061800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77485217575526,17.17764449404483,0.385107638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.0,0.0,0.0,0.0,0.0,0.0,0.0,20.742168327141062,16.353428092701666,0.10775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.0,0.0,0.0,0.0,0.0,0.0,0.0,20.571342797977543,15.784530480353842,0.051679583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.0,0.0,0.0,0.0,0.0,0.0,0.0,20.541795385233783,15.327652386328744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272.0,0.0,0.0,0.0,0.0,0.0,0.0,20.487816752659754,14.528394770658078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273.0,0.0,0.0,0.0,0.0,0.0,0.0,20.455552768093508,10.857387402603383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33723776013311,10.454675856209477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275.0,0.0,0.0,0.0,0.0,0.0,0.0,20.282576491511403,9.85757819229849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14834627518582,9.515750174314148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277.0,0.0,0.0,0.0,0.0,0.0,0.0,20.075979572572482,9.367068147790636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98341956831833,9.139737289571025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92678993291657,8.991211346197007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,0.0,0.0,0.0,0.0,0.0,0.0,13.376568820375482,8.733401784510148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281.0,2.6415094339622645,2.6415094339622645,0.0,7.0,7.0,0.0,25.702627534919273,8.585060037349015,0.0,0.0,0.0,0.0,2.6415094339622645,0.837622641509434,0.0,0.0,0.837622641509434
282.0,2.6415094339622645,2.6415094339622645,0.0,7.0,7.0,0.0,27.728819073094385,4.824555806735129,0.0,0.0,0.0,0.0,2.6415094339622645,0.837622641509434,0.0,0.0,0.837622641509434
283.0,0.0,0.0,0.0,0.0,0.0,0.0,27.675388158967756,4.746514837090293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284.0,0.0,0.0,0.0,0.0,0.0,0.0,27.524890852371446,4.668734770237957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285.0,0.0,0.0,0.0,0.0,0.0,0.0,27.371214176071287,4.5904304980740145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.0,0.0,0.0,0.0,0.0,0.0,0.0,27.321173213650475,4.501381434490331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287.0,0.0,0.0,0.0,0.0,0.0,0.0,27.271333729508793,4.419092130794989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22169531736904,4.3244515083259385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.0,0.0,0.0,0.0,0.0,0.0,0.0,21.079735634318702,4.241743975683547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.0,0.0,0.0,0.0,0.0,0.0,0.0,21.047469798256607,4.140048245532913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01574455854166,4.052952845514426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292.0,0.0,0.0,0.0,0.0,0.0,0.0,20.985184210799165,3.957698833348691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95470535499134,3.868120223543857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294.0,0.0,0.0,0.0,0.0,0.0,0.0,20.924308289652664,3.7799092814054935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295.0,0.0,0.0,0.0,0.0,0.0,0.0,20.89399227479433,3.6900016066242283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296.0,0.0,0.0,0.0,0.0,0.0,0.0,20.863757607186834,3.6095819557736455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83360355102501,3.5217501815164427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.803530401325705,11.235348390578247,0.0,0.0,0.0,0.0,3.695652173913044,1.1718913043478263,0.0,0.0,1.1718913043478263
299.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.773537426443713,22.90453053371013,0.0,0.0,0.0,0.0,3.695652173913044,1.1718913043478263,0.0,0.0,1.1718913043478263
300.0,0.0,0.0,0.0,0.0,0.0,0.0,20.743624919652504,18.831591740945314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,20.713792153443197,18.20827359406369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302.0,0.0,0.0,0.0,0.0,0.0,0.0,20.683335148401433,16.838044062184697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.0,0.0,0.0,0.0,0.0,0.0,0.0,20.651531464302725,14.907457727557944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62024909711082,9.420751576435322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.0,0.0,0.0,0.0,0.0,0.0,0.0,20.589555639365546,4.899371716877472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.361299129542118,15.431184759900793,0.0,0.0,0.0,0.0,3.695652173913044,1.333021739130435,0.0,0.0,1.333021739130435
307.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.226562728766037,18.377350194386448,0.0,0.0,0.0,0.0,3.695652173913044,1.333021739130435,0.0,0.0,1.333021739130435
308.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.165124252885256,26.598306457772782,0.01258125,0.0,0.01258125,0.0,3.6830709239130437,1.328483682255435,0.0,0.0,1.328483682255435
309.0,0.0,0.0,0.0,0.0,0.0,0.0,20.104687927877446,25.290743287214216,0.035049999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310.0,0.0,0.0,0.0,0.0,0.0,0.0,20.037370572018343,24.217137757537838,0.091660556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311.0,0.0,0.0,0.0,0.0,0.0,0.0,20.001212813453044,22.745824047366998,0.112050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312.0,0.0,0.0,0.0,0.0,0.0,0.0,19.954335998050123,22.127197750067637,0.134700278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.0,0.0,0.0,0.0,0.0,0.0,0.0,19.923833750172502,17.64722557803883,0.17875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314.0,0.0,0.0,0.0,0.0,0.0,0.0,19.863404517654182,17.089834999421104,1.238481946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315.0,0.0,0.0,0.0,0.0,0.0,0.0,19.835722823200115,16.289447354953612,1.149099976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316.0,2.6415094339622645,2.6415094339622645,0.0,7.0,7.0,0.0,27.222320093253796,15.837684943360177,0.228521946,0.0,0.228521946,0.0,2.4129874879622646,0.765158332432834,0.0,0.0,0.765158332432834
317.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89880945733135,15.633282762365695,0.186149994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.0,0.0,0.0,0.0,0.0,0.0,0.0,26.839494046455687,14.77027387523643,0.036247778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319.0,0.0,0.0,0.0,0.0,0.0,0.0,26.786433295271777,14.563295220529772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320.0,0.0,0.0,0.0,0.0,0.0,0.0,26.548314682212197,10.593941487355622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42058483699746,10.455663821299032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322.0,0.0,0.0,0.0,0.0,0.0,0.0,20.372800060992102,9.657062649498322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.0,3.695652173913044,0.0,3.695652173913044,8.5,0.0,8.5,20.3315483492282,17.034993438792313,0.0,0.0,0.0,0.0,3.695652173913044,1.1718913043478263,0.0,0.0,1.1718913043478263
